Transaction_x0020_ID,Event_x0020_name,Number_x0020_of_x0020_purchased_x0020_tickets,Total_x0020_amount,Sales_x0020_channel,Customer_x0020_first_x0020_name,Customer_x0020_last_x0020_name,Office_x0020_location,Created_Date
34472999,Atlanta United FC vs. Toronto FC,3,1233,mobile app,Celine,De Gregorio,Atlanta,2021-02-16T00:00:00
75292233,Marcy Playground,5,155,web,Edin,De Gregorio,Montclair,2021-03-01T00:00:00
24326386,Dan + Shay The (Arena) Tour,6,357,mobile app,Yamil,De Gregorio,Grand Rapids,2021-02-03T00:00:00
25332963,CORTEO,1,111.5,mobile app,Lynda,De Gregorio,Aix En Provence,2021-03-03T00:00:00
52616664,Tech N9ne - Strange New World 2021 Tour,8,280,mobile app,Epifanio,De Gregorio,Spokane,2021-02-16T00:00:00
42480520,Voyage - a Journey Tribute,1,19,web,Artus,De Gregorio,Hampton Beach,2021-02-13T00:00:00
24943986,CROISIERE DINER 18H - BATEAUX MOUCHES,1,58,web,Shaina,De Gregorio,Paris,2021-03-20T00:00:00
73161757,Michael Ball & Alfie Boe - Together At Christmas,1,40.85,mobile app,Ethyl,De Gregorio,Manchester,2021-02-14T00:00:00
40601826,YANNICK NOAH,1,22,mobile app,Slimane,De Gregorio,Bruay La Buissiere,2021-02-03T00:00:00
48558381,The Sheffield Beatles Project,7,115.5,mobile app,Raidel,De Gregorio,Sheffield,2021-02-27T00:00:00
30247188,CABARET - The Berlin-Musical,5,75,web,Anjela,De Gregorio,Berlin,2021-03-28T00:00:00
39574298,2021 Rome Braves Regular Season,4,24,web,Venanci,De Gregorio,Rome,2021-02-13T00:00:00
5567342,KOKOROKO,4,120,web,Willians,De Gregorio,Montréal,2021-04-07T00:00:00
39575109,2021 Rome Braves Regular Season,8,48,web,Marilene,Frami?an,Rome,2021-02-13T00:00:00
29013660,CHARLIE ET LA CHOCOLATERIE - THEATRE DU GYMNASE MARIE BELL,7,354.76,web,Theodor,Frami?an,Paris,2021-03-25T00:00:00
8266896,Joe Hisaishi Symphonic Concert: The Music of Studio Ghibli,5,200,mobile app,Ekhiotz,Frami?an,London,2021-04-09T00:00:00
20105847,Ehrlich Brothers – Dream & Fly – Die neue Magie Show,6,520.95,web,Cherryl,Frami?an,Oberhausen,2021-03-12T00:00:00
18341712,Extravaganza (Las Vegas),3,447,mobile app,Husnain,Frami?an,Las Vegas,2021-03-04T00:00:00
36049431,An Evening with Brian Culbertson,4,198,mobile app,Messaouda,Frami?an,Joliet,2021-02-15T00:00:00
47315727,THYLACINE,2,48,web,Domnina,Frami?an,Rennes,2021-02-03T00:00:00
34477907,Atlanta United FC vs. Toronto FC,4,88,web,Oihan,Frami?an,Atlanta,2021-02-16T00:00:00
42549069,VIVID Grand Show,1,164.3,mobile app,Santosh,Frami?an,Berlin,2021-02-03T00:00:00
1193554,Life,6,66,mobile app,Guomin,Frami?an,Birmingham,2021-03-17T00:00:00
73160159,Michael Ball & Alfie Boe - Together At Christmas,2,81.7,mobile app,Irama,Frami?an,Manchester,2021-02-14T00:00:00
8877185,Jimmy Carr - Terribly Funny,8,276,web,Queila,Frami?an,Skegness,2021-04-22T00:00:00
41168179,WICKED (NY),5,585,web,Luann,Frami?an,New York,2021-02-03T00:00:00
37899206,Al Murray - Landlord of Hope and Glory,6,185.7,web,Jerilyn,Frami?an,Aberystwyth,2021-02-17T00:00:00
20191114,EDOUARD BAER,7,327.6,web,Marget,Frami?an,Paris,2021-03-02T00:00:00
53364137,SYNAPSON,4,156,mobile app,Josefina,Frami?an,Paris,2021-02-21T00:00:00
36382036,ALORS ON DANSE ?,7,311.5,web,Jaroslav,Frami?an,Floirac,2021-02-03T00:00:00
38258209,ADIEU JE RESTE !,3,150,mobile app,Raidel,Frami?an,Paris,2021-02-11T00:00:00
17887252,FERTE JAZZ FESTIVAL 2021 - PASS 3 JOURS : DU 25 AU 27 JUIN 2021,5,330,mobile app,Levente,Frami?an,La Ferte Sous Jouarre,2021-03-18T00:00:00
12929861,HELENE SEGARA,5,195,web,Suzann,Frami?an,Toul,2021-02-11T00:00:00
15006587,Get the Led Out,6,237,mobile app,Asteria,Frami?an,Durham,2021-04-14T00:00:00
18884140,Eric Clapton Vip Packages,6,2865,web,Vernetta,Marquixana,London,2021-03-10T00:00:00
13048783,Hayseed Dixie,8,220,web,Karlheinz,Marquixana,Castleton,2021-04-09T00:00:00
5237886,Kreator & Lamb Of God,7,294,web,Nosakhare,Marquixana,Hamburg,2021-03-12T00:00:00
25917332,Colorado Avalanche vs. San Jose Sharks,4,180,mobile app,Skye,Marquixana,Denver,2021-03-23T00:00:00
28831754,Chicago Fire FC vs. New York City FC,2,100,web,Capitulina,Marquixana,Chicago,2021-03-19T00:00:00
36804910,Alicia Keys,2,190,web,Fredrik,Marquixana,Mannheim,2021-02-27T00:00:00
36301589,Alvin Ailey American Dance Theater,2,58,mobile app,Manolo,Marquixana,Newark,2021-02-23T00:00:00
29213703,CHANT DE L'EUCALYPTUS - 2 JOURS - PASS 2 JOURS,6,243,web,Shawana,Marquixana,PLOUHINEC,2021-03-02T00:00:00
55913538,Simply Red | Platinum Tickets,5,660.25,mobile app,Yenia,Marquixana,Cologne,2021-02-14T00:00:00
41056895,Wilkes Barre Scranton Penguins vs. Binghamton Devils,3,61.5,mobile app,Stefan,Marquixana,Wilkes-Barre,2021-02-21T00:00:00
36630830,Alicia Keys | Platinum Tickets,3,457.65,web,Casildo,Marquixana,Cologne,2021-02-13T00:00:00
22699556,DELIRES DE CONTES,4,50,web,Jerilyn,Marquixana,Perpignan,2021-03-07T00:00:00
39293755,2021 Rome Braves Regular Season,7,73.5,web,Virtuosa,Marquixana,Rome,2021-02-25T00:00:00
7182519,JULIEN DORE,8,424,web,Floreal,Marquixana,Montpellier,2021-04-17T00:00:00
33960826,Back in Black WSG Stradlin' Rosie,4,60,mobile app,Jaroslav,Marquixana,Kansasville,2021-02-11T00:00:00
55922559,Simply Red | Platinum Tickets,7,1057.175,mobile app,Alioune,Marquixana,Cologne,2021-02-14T00:00:00
37687893,Aladdin,6,345,web,Amira,Marquixana,New York,2021-02-22T00:00:00
655005,LORSQUE FRANCOISE PARAIT,5,110,web,Clyde,Marquixana,Paris,2021-04-23T00:00:00
19170464,Enrique Iglesias & Ricky Martin,7,1959.65,mobile app,Bouziane,Valishin,Atlanta,2021-02-04T00:00:00
12245855,Hollywood Vampires | HOT-Tickets,7,455,web,Tanzeela,Valishin,Oberhausen,2021-04-21T00:00:00
39171311,2021 Tim Hortons Curling Trials - Draw 16,1,24.265,web,Lamine,Valishin,Saskatoon,2021-02-10T00:00:00
33356510,Belinda Carlisle,2,95,mobile app,Abelino,Valishin,Cardiff,2021-02-11T00:00:00
32395476,Bill Burr,1,45,web,Lorenzo,Valishin,San Jose,2021-02-18T00:00:00
39845160,2020 RIVERFRONT JAZZ FESTIVAL - Friday Admission,6,294,mobile app,Yenia,Valishin,Dallas,2021-02-27T00:00:00
28574392,Chris Janson,3,150,web,Phylicia,Valishin,Hampton,2021-03-05T00:00:00
42296881,Washington Capitals vs. Pittsburgh Penguins,7,819,web,Royce,Valishin,Washington,2021-02-06T00:00:00
25707544,Comedy Gumbeaux,4,40,web,Floreal,Valishin,New Orleans,2021-03-24T00:00:00
36947082,Alex Henry Foster,4,68,mobile app,Izamar,Valishin,Bielefeld,2021-02-09T00:00:00
32035817,"Blackberry Smoke And Special Guests, Spirit Of The South Tour",8,960,web,Alioune,Valishin,Reading,2021-02-23T00:00:00
54760831,Sonic Wave 2021,8,240,web,Yave,Valishin,Birmingham,2021-02-11T00:00:00
63015370,Philharmonic Rock,2,74,web,Ersin,De Iglesia,Bassum,2021-03-12T00:00:00
3980343,LAURENT VOULZY,4,172,mobile app,Carmo,De Iglesia,Montlucon,2021-04-29T00:00:00
37808373,Aladdin,6,753,web,Christen,De Iglesia,New York,2021-02-22T00:00:00
74654997,MasterChef Junior Live!,3,225,web,Vernetta,De Iglesia,Oshkosh,2021-02-06T00:00:00
21051146,Drury Lane Presents: Forever Plaid,4,288,mobile app,Elian,De Iglesia,Oakbrook Terrace,2021-03-08T00:00:00
18967666,Eric Church: The Gather Again Tour,5,186.25,mobile app,Cordell,De Iglesia,Pittsburgh,2021-03-07T00:00:00
31595276,BOKASSA   FLORENCE BLACK,6,132,web,Najlae,De Iglesia,Paris,2021-02-15T00:00:00
38842771,90's Nostalgia: Electric Circus Edition,1,85,mobile app,Jinan,De Iglesia,Calgary,2021-02-05T00:00:00
22982304,Deep Purple,5,301.5,web,Krum,De Iglesia,Birmingham,2021-02-05T00:00:00
37132949,Albuquerque Isotopes vs. Oklahoma City Dodgers,1,27,web,Zinoviy,De Iglesia,Albuquerque,2021-02-06T00:00:00
35969792,An Evening with Gordon Lightfoot: 80 Years Strong Tour,5,175,web,Ambrocio,De Iglesia,Rochester,2021-02-08T00:00:00
4451894,Lady Gaga The Chromatica Ball,5,315,mobile app,Bettye,De Iglesia,East Rutherford,2021-04-21T00:00:00
25334339,CORTEO,6,308.4,web,Moufida,De Iglesia,Aix En Provence,2021-03-03T00:00:00
75293259,Marcy Playground,7,266,web,Josefina,De Iglesia,Montclair,2021-03-01T00:00:00
71931253,Mo Gilligan - There's Mo To Life,7,190.05,web,Ethyl,De Iglesia,Birmingham,2021-03-23T00:00:00
99703,Love Actually Live in Concert,1,0,mobile app,Jarmila,De Iglesia,Hull,2021-04-28T00:00:00
34377287,Austin Bold FC vs. Colorado Springs Switchbacks,6,90,mobile app,Gianfranco,De Iglesia,Austin,2021-02-10T00:00:00
25222902,Crash Test Dummies,8,330,mobile app,Quentin,De Iglesia,Worpswede,2021-03-18T00:00:00
41257807,Whose Live Anyway,8,409.2,mobile app,Charly,De Iglesia,Raleigh,2021-02-08T00:00:00
6108778,Kerstin Ott - Ich geh' meinen Weg,2,85,mobile app,Akvile,Weise,Oberhausen,2021-02-11T00:00:00
22991851,Deep Purple,7,444.85,mobile app,Tsvetana,Weise,Birmingham,2021-02-05T00:00:00
18330215,"EXXXOTICA Chicago, 3-Day ALL-IN VIP Admission",7,1609.93,mobile app,Xuezhen,Weise,Rosemont,2021-03-09T00:00:00
31777831,Blue Man Group Las Vegas,5,445.55,web,Krum,Weise,Las Vegas,2021-02-22T00:00:00
17254168,for KING & COUNTRY With Company | A Summer Tour,5,375,web,Kirsa,Weise,Corbin,2021-03-04T00:00:00
15631371,Garth Brooks,6,429.96,mobile app,Shawana,Weise,Charlotte,2021-04-03T00:00:00
36425224,Allen Americans vs. Tulsa Oilers,4,154,mobile app,Rafaella,Weise,Allen,2021-02-08T00:00:00
52607756,TECH N9NE's Strange New World Tour 2021,3,105,mobile app,Venanci,Weise,Indianapolis,2021-02-26T00:00:00
33807538,Baile Do Brasil - Brazilian Baile Funk Party,1,12,web,Yave,Weise,London,2021-02-15T00:00:00
10789200,Jabbawockeez,7,350.28,mobile app,Asiel,Weise,Las Vegas,2021-04-24T00:00:00
36706995,Alicia Keys |  Gold Lounge Package,6,2166,mobile app,Exuperio,Weise,Mannheim,2021-02-25T00:00:00
18662638,EVA,8,312,web,Jennie,Aloisi,Floirac,2021-03-18T00:00:00
9027703,Jim Gaffigan: The Pale Tourist,5,198.75,mobile app,Montes,Aloisi,Lexington,2021-04-18T00:00:00
22018253,DIONYSOS   FILS CARA,8,248,web,Skye,Aloisi,St Etienne,2021-03-03T00:00:00
28077190,Christmas Spectacular Starring The Radio City Rockettes,3,480,web,Nevadita,Aloisi,New York,2021-03-18T00:00:00
47681839,THE WORLD OF BANKSY,7,91,mobile app,Zuzana,Aloisi,Paris,2021-03-31T00:00:00
40814708,World's Toughest Rodeo,1,47.125,web,Dei,Aloisi,Nashville,2021-02-11T00:00:00
5277476,Kosair Shrine Circus,7,113.75,web,Del,Aloisi,Louisville,2021-04-11T00:00:00
33114895,BENJAMIN TRANIE,1,20,mobile app,Ferney,Aloisi,Paris,2021-02-09T00:00:00
22532493,Der Postillon - Live,1,24.59,web,Sverre,Aloisi,Fürth,2021-02-09T00:00:00
20781619,Dua Lipa: Future Nostalgia Tour,6,351.75,mobile app,Eliseo,Aloisi,Manchester,2021-03-09T00:00:00
5874600,KIDZ BOP Live 2021 Tour,3,255,mobile app,Rex,Aloisi,Hershey,2021-04-27T00:00:00
34299680,Austin Bold FC vs. OKC Energy FC,3,45,web,Lindaura,Aloisi,Austin,2021-02-14T00:00:00
34909157,ARNAUD MAILLARD,1,19,web,Janel,Aloisi,Nantes,2021-02-20T00:00:00
51001018,The Dude Perfect 2021 Tour,1,199,web,Teonila,Aloisi,Bossier City,2021-02-08T00:00:00
22837833,Deftones,2,101.3,mobile app,Ashlea,Aloisi,Hamburg,2021-03-20T00:00:00
9246442,Jenny Eclair: Sixty! (FFS),7,157.5,mobile app,Merly,Aloisi,Liverpool,2021-03-07T00:00:00
1621640,LES PHILIA,3,42,mobile app,Marilene,Wijnhoven,Ares,2021-04-07T00:00:00
65887037,OCEANOPOLIS BREST - BILLET DATE,3,52.2,mobile app,Darien,Wijnhoven,Brest,2021-04-30T00:00:00
33430611,BECK,2,123.2,web,Jennie,Wijnhoven,Paris,2021-02-01T00:00:00
9030393,Jim Gaffigan: The Pale Tourist,8,398,web,Jennie,Wijnhoven,Lexington,2021-04-18T00:00:00
38980008,5 Seconds Of Summer: No Shame 2021 Tour,3,159,web,Mirelys,Wijnhoven,Washington,2021-02-17T00:00:00
13683198,Haller,3,45,mobile app,Alejandro,Wijnhoven,Cologne,2021-02-20T00:00:00
42429212,Waitress (Chicago),6,207,mobile app,Shawana,Wijnhoven,Chicago,2021-02-15T00:00:00
39018975,45E FESTIVAL MUSIQUES METISSES 1 JOUR - 45E FESTIVAL MUSIQUES METISSES 1JOUR,3,75,mobile app,Cinto,Wijnhoven,Angouleme,2021-02-13T00:00:00
38566379,ABACA,7,137.55,mobile app,Coumba,Wijnhoven,St Quentin Yvelines Cedex,2021-02-13T00:00:00
37019021,Alejandro Fernández - Hecho En México Tour 2021 - with Christian Nodal,7,2096.5,mobile app,Josue,Wijnhoven,Inglewood,2021-02-20T00:00:00
37390785,Alan Doyle - Rough Side Out Tour,2,149,web,Suyog,Wijnhoven,Hamilton,2021-02-20T00:00:00
2523443,Lea Salonga in Concert,1,80,mobile app,Josefina,Wijnhoven,Honolulu,2021-04-15T00:00:00
29167104,CHANTAL GOYA - CHANTAL GOYA DANS LE SOULIER QUI VOLE,2,88,mobile app,Clemens,Wijnhoven,Brest,2021-03-20T00:00:00
33962427,Back In Black,3,118.5,mobile app,Lawerence,Wijnhoven,Houston,2021-02-25T00:00:00
49344922,The Nutcracker - Birmingham Royal Ballet,7,245,web,Abdeloihid,Wijnhoven,Birmingham,2021-03-01T00:00:00
57535151,Scarlxrd,2,34,web,Cherry,Wijnhoven,Glasgow,2021-03-02T00:00:00
11989191,Hotel California- the Eagles Experience,7,358.75,mobile app,Alioune,Wijnhoven,Daytona Beach,2021-04-14T00:00:00
25937695,Colorado Avalanche vs. Los Angeles Kings,7,6993,web,Diyan,Wijnhoven,Denver,2021-03-04T00:00:00
10577715,Jacksonville Icemen vs. South Carolina Stingrays,5,55,mobile app,Zhiming,Wijnhoven,Jacksonville,2021-04-09T00:00:00
13377229,Harris and Baker: Back Stage Pass,8,256,web,Charly,Wijnhoven,Kent,2021-04-14T00:00:00
4536802,"L'ABEILLE, L'ENFANT ET LA FLEUR MAGIQUE",4,68,mobile app,Charly,Wijnhoven,Paris,2021-04-15T00:00:00
55113950,SLAVA'S SNOWSHOW,1,51.5,mobile app,Venelina,Wijnhoven,Paris,2021-03-28T00:00:00
18682916,EVA,7,455,mobile app,Ersin,Mikhalevsky,Grenoble,2021-03-17T00:00:00
37317227,Alanis Morissette,2,384.35,mobile app,Peli,Mikhalevsky,Manchester,2021-02-27T00:00:00
50990497,The Dude Perfect 2021 Tour,7,175,web,Meryeme,Mikhalevsky,Bossier City,2021-02-08T00:00:00
43024530,VISITE MAISON & JARDINS DE CLAUDE MONET,4,41,mobile app,Cherryl,Mikhalevsky,Giverny,2021-02-19T00:00:00
71801181,Mondwind - Der Zaubermantel,1,19.92,web,Yisel,Mikhalevsky,Regensburg,2021-03-01T00:00:00
42938864,VISITE MAISON & JARDINS DE CLAUDE MONET,1,7.5,web,Jezabel,Mikhalevsky,Giverny,2021-02-19T00:00:00
55092017,Sleaford Mods,3,82.2,web,Capitulina,Mikhalevsky,Cardiff,2021-02-01T00:00:00
31092870,Brand X,4,140,mobile app,Capitulina,Mikhalevsky,Milwaukee,2021-02-10T00:00:00
10488862,J'AI ENVIE DE TOI,1,31.9,mobile app,Bucur,Mikhalevsky,Courbevoie,2021-04-01T00:00:00
29165318,CHANTAL GOYA - CHANTAL GOYA DANS LE SOULIER QUI VOLE,6,354,mobile app,Xiaoguang,Mikhalevsky,Brest,2021-03-20T00:00:00
30361305,BUN HAY MEAN,6,192,mobile app,Reda,Mikhalevsky,Chateaurenard,2021-03-16T00:00:00
74978481,Mark Sharp & the Bicycle Thieves,3,33,mobile app,Maimouna,Mikhalevsky,Aberdeen,2021-02-23T00:00:00
37670542,Aladdin,5,392.5,web,Apolinaria,Mikhalevsky,New York,2021-02-24T00:00:00
20291035,Edmund,1,47.25,mobile app,Chavdar,Mikhalevsky,Ingolstadt,2021-03-15T00:00:00
4456240,Lady Gaga The Chromatica Ball,2,3010,web,Abelino,Mikhalevsky,East Rutherford,2021-04-21T00:00:00
34022199,Baby Shark Live!,6,282,web,Abbes,Mikhalevsky,Tupelo,2021-02-19T00:00:00
37545380,ALAIN SOUCHON,8,328,mobile app,Diamond,Mikhalevsky,Niort,2021-02-06T00:00:00
19449205,Elton John - Prime View,5,1050,web,Jerilyn,Mikhalevsky,Manchester,2021-02-26T00:00:00
37728317,Aladdin,2,183,web,Yuxia,Mikhalevsky,New York,2021-02-01T00:00:00
9341557,JEFF PANACLOC ADVENTURE,8,280,mobile app,Adelmo,Mikhalevsky,Margny Les Compiegne,2021-02-21T00:00:00
23768580,Dave Mason & John Mayall,4,156,mobile app,Sharie,Mikhalevsky,Englewood,2021-03-03T00:00:00
58892820,ROCH VOISINE,2,90,mobile app,Chenyu,Garcia Rayo,Colmar,2021-04-09T00:00:00
17160909,Fort Wayne Komets vs. Wichita Thunder,5,145,mobile app,Yonathan,Garcia Rayo,Fort Wayne,2021-03-21T00:00:00
34067576,Baby Shark Live!,8,220,mobile app,Husnain,Garcia Rayo,Cedar Rapids,2021-02-25T00:00:00
35197700,Arcadian Wild,2,30,web,Jezabel,Garcia Rayo,Milwaukee,2021-02-20T00:00:00
12166519,HOMMES FEMMES DE MA VIE,4,96.8,web,Nevadita,Garcia Rayo,Paris,2021-04-01T00:00:00
37999602,AJ & Curtis' Big Night Out,3,57.75,mobile app,Cintia,Garcia Rayo,Sheffield,2021-02-08T00:00:00
26572610,CLARIKA,1,17,mobile app,Sokayna,Garcia Rayo,Le Haillan,2021-03-18T00:00:00
42556929,VIVID Grand Show,5,612.1,mobile app,Saima,Garcia Rayo,Berlin,2021-02-27T00:00:00
37310236,Alanis Morissette,3,576.525,mobile app,Zhijian,Garcia Rayo,Manchester,2021-02-27T00:00:00
30864934,Bright Eyes,5,194,web,Zhijian,Garcia Rayo,Frankfurt am Main,2021-03-22T00:00:00
29194856,CHANTAL GOYA,7,413,web,Royce,Garcia Rayo,Aix En Provence,2021-03-20T00:00:00
24717641,CROISIERE DINER 20H30 - BATEAUX MOUCHES,4,352,mobile app,Yackeline,Garcia Rayo,Paris,2021-03-16T00:00:00
25618478,CONSTANCE,7,224,web,Lua,Garcia Rayo,Angers,2021-03-24T00:00:00
34342833,Austin Bold FC vs. Miami FC,2,30,mobile app,Rafaella,Garcia Rayo,Austin,2021-02-18T00:00:00
32565092,Big Wreck,7,1277.5,mobile app,Bethel,Garcia Rayo,Toronto,2021-02-10T00:00:00
31092481,Brand X,7,245,web,Yunying,Garcia Rayo,Milwaukee,2021-02-10T00:00:00
5248786,Kreator & Lamb Of God,6,252,mobile app,Denilson,Garcia Rayo,Hamburg,2021-03-12T00:00:00
29177171,CHANTAL GOYA,5,145,mobile app,Adelmo,Garcia Rayo,Floirac,2021-03-18T00:00:00
23692911,Dave Matthews Band,2,230,web,Elin,Garcia Rayo,Grand Rapids,2021-03-06T00:00:00
25797892,Columbus Blue Jackets vs. Nashville Predators,7,1925,web,Tsvetan,Garcia Rayo,Columbus,2021-03-13T00:00:00
9491213,"Je'Caryous Johnson Presents ""Set It Off""",3,254.25,web,Bridgette,Badt,Memphis,2021-04-14T00:00:00
3472467,LE MARIAGE DE FIGARO,7,154,mobile app,Bouziane,Badt,Paris,2021-02-21T00:00:00
35592187,Andrew Cushin,1,9,mobile app,Pamula,Badt,Newcastle upon Tyne,2021-02-27T00:00:00
34038636,Baby Shark Live!,8,332,web,Cordell,Badt,Saint Charles,2021-02-04T00:00:00
39462737,2021 Rome Braves Regular Season,3,31.5,mobile app,Pompilio,Badt,Rome,2021-02-08T00:00:00
37879818,Alabama,7,224,web,Aitzpea,Badt,Estero,2021-02-15T00:00:00
39777285,2021 PLL Boston Saturday Doubleheader,2,140,web,Luftolde,Badt,Foxborough,2021-02-09T00:00:00
51459955,The Bootleg Beatles,5,167.5,web,Kirstie,Badt,Edinburgh,2021-04-12T00:00:00
69148673,NAUSICAA - ENTREE 1 JOUR DATE,8,228,web,Detelin,Badt,Boulogne Sur Mer Cedex,2021-03-16T00:00:00
6118370,Kerstin Ott - Ich geh' meinen Weg,5,212.5,web,Moufida,Badt,Oberhausen,2021-02-11T00:00:00
32362918,Billie Marten,8,112.8,mobile app,Josefina,Badt,Leicester,2021-02-20T00:00:00
19516235,Elton John,6,5402.1,web,Annalee,Badt,Birmingham,2021-03-21T00:00:00
37795646,Aladdin,5,287.5,mobile app,Razmik,Badt,New York,2021-02-01T00:00:00
20303590,EDDY DE PRETTO,3,180,mobile app,Yuxia,Badt,Lille,2021-03-11T00:00:00
7572827,Jonny Lang,7,297.5,mobile app,Baruch,Badt,Knoxville,2021-04-20T00:00:00
42011681,We Will Rock You,7,214.55,web,Diodoro,Badt,Berlin,2021-02-22T00:00:00
37876027,Alabama,6,475.5,mobile app,Nerea,Badt,Estero,2021-02-15T00:00:00
19970496,Eiffel Tower Viewing Deck,6,162,mobile app,Ekhiotz,Passolas,Las Vegas,2021-02-27T00:00:00
18384358,Extravaganza (Las Vegas),4,372.9,web,Nahun,Passolas,Las Vegas,2021-03-08T00:00:00
36049367,An Evening with Brian Culbertson,5,247.5,mobile app,Xulio,Passolas,Joliet,2021-02-15T00:00:00
26238592,Club Level Seating - Tame Impala,2,130,mobile app,Yanet,Passolas,Denver,2021-03-09T00:00:00
19544386,Elton John,6,270,mobile app,Cintia,Passolas,Birmingham,2021-02-12T00:00:00
36511157,ALICIA The World Tour,6,219,web,Messaouda,Passolas,Portland,2021-02-14T00:00:00
36048648,An Evening with Brian Culbertson,3,148.5,web,Fredrik,Passolas,Joliet,2021-02-15T00:00:00
20543470,Eagles,5,2500,web,Eiko,Passolas,London,2021-03-20T00:00:00
22422078,Detroit Pistons vs. Dallas Mavericks,6,17328,mobile app,Younouss,Passolas,Detroit,2021-03-13T00:00:00
40654440,X-League: Kansas City Force Vs. Denver Rush,4,166,web,Ignasia,Passolas,Independence,2021-02-20T00:00:00
17708056,Fighter V,3,43.5,web,Mody,Passolas,Hamburg,2021-03-01T00:00:00
25939950,Colorado Avalanche vs. Los Angeles Kings,3,1572,web,Kay,Passolas,Denver,2021-03-04T00:00:00
43309490,VISITE GROUPE AVEC VOTRE CONFERENCIER - VOTRE GUIDE CONFERENCIER,4,240,mobile app,Aneela,Passolas,Paris,2021-02-05T00:00:00
32249279,Billy Strings,3,298.5,web,Miesha,Passolas,Louisville,2021-02-08T00:00:00
15553365,Gary Barlow,8,0,mobile app,Lexuri,Passolas,Cardiff,2021-04-09T00:00:00
29173051,CHANTAL GOYA,6,264,web,Trifon,Robles,Cournon D Auvergne,2021-03-04T00:00:00
39496361,2021 Rome Braves Regular Season,7,73.5,web,Vitalija,Robles,Rome,2021-02-14T00:00:00
33334603,Belsonic - Ben Nicky & Friends,1,33,mobile app,Pompilio,Robles,Belfast,2021-02-27T00:00:00
40440344,"Zapp 40 Year Anniversary w/ Brenton Wood, Lisa Lisa, & More",2,50,mobile app,Seckou,Robles,Ontario,2021-02-24T00:00:00
30658138,Bru-C,5,60.5,web,Houdaifa,Robles,Bristol,2021-03-28T00:00:00
14153289,"Grupo Firme, Gustavo Palafox, Y Jesus Adame",5,870,mobile app,Dilenia,Robles,Ontario,2021-04-06T00:00:00
37392046,Alan Doyle,7,346.5,web,Blancanieves,Robles,Montreal,2021-02-16T00:00:00
15550471,Gary Barlow,2,388,mobile app,Karola,Robles,Cardiff,2021-04-09T00:00:00
23143961,Deacon Blue - Cities of Love 2021,5,122.5,mobile app,Porfirio,Robles,Liverpool,2021-03-21T00:00:00
34086592,AZ,2,43,web,Virtuosa,Robles,Nantes,2021-02-15T00:00:00
35252738,ANTONIA DE RENDINGER,3,70.8,mobile app,Shaina,Robles,Talant,2021-02-25T00:00:00
31845112,"Blood, Sweat & Tears",6,309,mobile app,Razmik,Robles,Effingham,2021-02-01T00:00:00
33561850,Basler ballert 2:0 - Mit Mario Basler und Alex Raack,8,200,mobile app,Elin,Robles,Duisburg,2021-02-20T00:00:00
51529568,"The Book Of Mormon (New York, NY)",1,109.75,mobile app,Doroteo,Robles,New York,2021-03-14T00:00:00
42460963,Vyntyge Skynyrd & Whammer Jammer - A Tribute,5,118.75,web,Christel,Robles,Salisbury,2021-02-09T00:00:00
22650253,Demon's Eye,1,10,web,Velichko,Echea,Hatten,2021-03-18T00:00:00
49543497,The Museum At Bethel Woods: Story of 60s & Woodstock,3,15,web,Suzanne,Echea,Bethel,2021-02-05T00:00:00
34035407,Baby Shark Live!,1,47,mobile app,Pamula,Echea,Tupelo,2021-02-19T00:00:00
31272211,Boston Celtics vs. Miami Heat,1,79.5,web,Aingeru,Echea,Boston,2021-03-30T00:00:00
12246191,Hollywood Vampires | HOT-Tickets,8,520,web,Loinaz,Echea,Oberhausen,2021-04-21T00:00:00
38758786,A Mother's Holiday Celebration,4,178,mobile app,Cesarina,Echea,Hampton,2021-02-27T00:00:00
10788131,Jabbawockeez,4,440.16,mobile app,Finnian,Echea,Las Vegas,2021-04-24T00:00:00
23405576,Day 4 Package: U.S. Olympic Team Trials - Swimming,4,197.28,mobile app,Guomin,Echea,Omaha,2021-03-13T00:00:00
36809287,Alicia Keys,7,507.5,mobile app,Roser,Echea,Hamburg,2021-02-14T00:00:00
